CASE_ID,PARTY_NUMBER,VICTIM_NUMBER,VICTIM_ROLE,VICTIM_SEX,VICTIM_AGE,VICTIM_DEGREE_OF_INJURY,VICTIM_SEATING_POSITION,VICTIM_SAFETY_EQUIP_1,VICTIM_SAFETY_EQUIP_2,VICTIM_EJECTED,COUNTY,CITY,ACCIDENT_YEAR
7029317,1,2,2,F,4,0,4,P,Q,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7029317,1,3,2,M,0,0,6,P,Q,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7029317,2,1,4,M,31,2,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7029330,2,1,4,M,49,3,1,P,-,2,"SAN FRANCISCO","SAN FRANCISCO",2015
7029344,2,1,4,M,32,3,1,P,W,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7032808,1,1,1,M,21,4,1,L,G,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7032808,2,1,1,M,50,4,1,L,G,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7032808,3,1,4,M,29,2,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7033395,2,1,4,F,24,3,1,P,-,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7034585,2,1,4,M,36,4,1,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7034590,1,1,4,M,32,4,1,N,A,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7034591,2,1,4,M,37,3,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7034602,1,1,4,M,16,3,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7034607,2,1,4,M,59,4,1,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7034705,1,1,4,M,24,3,1,-,V,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7034766,1,1,1,M,27,2,9,P,W,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7035064,2,1,4,M,43,4,1,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7035092,2,1,4,M,25,4,9,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7035212,1,1,4,F,25,2,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7035221,2,1,4,M,25,4,1,P,-,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7035905,1,1,4,M,21,4,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7035973,1,1,4,F,33,4,1,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7035993,1,1,4,M,36,3,1,M,V,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7038585,1,1,4,M,40,3,1,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7038592,1,1,4,-,51,3,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7038592,2,1,2,-,998,0,3,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7038592,2,2,2,-,998,0,6,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7038592,2,3,2,-,998,0,4,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7038600,1,1,4,-,27,3,1,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7038607,2,1,4,F,21,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7038630,1,1,4,M,30,4,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7038652,2,1,4,F,22,3,1,P,A,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7038653,2,1,2,F,5,0,4,M,Q,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7038653,3,1,4,M,25,4,1,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7038663,2,1,4,F,45,2,1,P,A,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7038711,2,1,4,M,32,4,1,P,W,2,"SAN FRANCISCO","SAN FRANCISCO",2015
7038715,2,1,4,M,33,4,1,P,A,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7040953,1,1,4,M,28,3,1,-,B,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7041159,2,1,4,F,36,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7041163,2,1,4,F,35,3,9,P,A,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7041428,1,1,4,M,35,2,1,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7041432,1,1,4,M,38,4,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7044572,1,1,4,M,49,2,1,P,V,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7045650,1,1,3,F,57,2,0,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7052166,1,1,4,F,26,3,9,-,W,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7052179,2,1,4,M,32,3,1,-,W,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7052247,1,1,4,M,32,3,1,N,V,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7052265,2,1,4,M,47,3,1,-,-,2,"SAN FRANCISCO","SAN FRANCISCO",2015
7052271,2,1,3,M,73,4,9,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7052275,2,1,4,M,31,3,1,P,W,2,"SAN FRANCISCO","SAN FRANCISCO",2015
7052287,2,1,4,F,33,3,1,P,W,2,"SAN FRANCISCO","SAN FRANCISCO",2015
7052288,2,1,4,M,39,3,0,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7060102,1,1,2,M,60,0,6,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7060102,2,1,4,M,33,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7060138,1,1,4,M,21,4,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7066590,1,1,4,F,33,3,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7066590,2,1,2,F,32,0,2,M,H,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7100012,1,1,4,M,63,4,1,P,W,2,"SAN FRANCISCO","SAN FRANCISCO",2015
7100032,1,1,4,F,27,3,9,P,-,2,"SAN FRANCISCO","SAN FRANCISCO",2015
7100034,2,1,4,-,33,3,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7100262,1,1,4,F,35,3,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7100262,2,1,2,F,46,0,2,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7100305,2,1,4,M,27,3,1,P,V,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7100309,2,1,4,M,34,2,1,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7100796,2,1,2,F,24,3,0,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7100806,1,1,4,F,28,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7100806,2,1,2,M,27,0,3,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7100877,2,1,2,F,45,0,0,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7100877,2,2,4,M,50,4,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7100916,1,1,4,M,26,4,1,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7100963,2,1,4,M,31,3,1,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7101033,1,1,4,M,38,3,9,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7101035,2,1,1,F,44,4,1,L,G,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7101035,3,1,4,M,55,3,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7101154,2,1,4,M,34,4,1,P,A,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7101156,1,1,4,M,35,4,0,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7101158,1,1,4,M,26,2,1,P,A,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7101192,1,1,4,M,45,4,1,P,V,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7101219,1,1,4,M,57,4,1,P,B,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7101274,1,1,3,M,88,2,0,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7101274,2,1,4,M,46,2,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7101410,1,1,4,F,19,3,9,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7101612,2,1,4,M,58,3,1,N,W,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7101751,1,1,4,M,22,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7101845,1,1,2,M,31,0,3,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7101845,2,1,4,M,25,4,1,P,A,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7101864,1,1,4,M,50,4,1,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7110801,2,1,3,M,66,4,9,-,P,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7110814,2,1,4,-,59,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7110824,2,1,4,M,29,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7110846,2,1,4,M,40,4,1,P,W,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7110859,1,1,4,F,25,3,0,P,-,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7110859,2,1,1,F,44,4,1,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7059262,1,1,4,M,23,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7110877,2,1,4,M,29,4,1,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2015
7110885,2,1,4,M,38,3,1,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7110906,1,1,4,M,42,3,0,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7157809,2,1,4,M,44,3,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7157823,2,1,4,M,45,3,1,P,V,2,"SAN FRANCISCO","SAN FRANCISCO",2015
7157824,1,1,2,M,24,0,3,M,E,0,"SAN FRANCISCO","SAN FRANCISCO",2015
7157824,2,1,4,F,59,4,0,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2015
7157955,1,1,4,F,49,3,9,P,W,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7157958,2,1,4,M,35,3,1,N,V,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7157995,1,1,4,M,5,3,1,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7157998,1,1,4,F,22,4,1,P,A,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7161173,1,1,4,M,41,3,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7161185,2,1,4,M,36,4,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2014
7173407,2,1,4,M,29,4,1,P,W,2,"SAN FRANCISCO","SAN FRANCISCO",2015
7173470,1,1,4,M,25,4,1,-,W,3,"SAN FRANCISCO","SAN FRANCISCO",2016
7173552,2,1,4,M,30,3,1,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2016
7173581,1,1,4,M,75,4,0,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2016
7173611,1,1,4,M,75,4,0,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2016
7189127,2,1,4,M,42,4,0,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7189154,2,1,4,M,23,3,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2014
7202027,2,1,4,F,25,2,1,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2016
7202036,2,1,4,F,48,3,1,W,-,0,"SAN FRANCISCO","SAN FRANCISCO",2016
7202040,2,1,4,M,29,4,1,P,W,2,"SAN FRANCISCO","SAN FRANCISCO",2016
7202083,2,1,4,M,34,3,1,P,W,3,"SAN FRANCISCO","SAN FRANCISCO",2016
7202535,2,1,4,F,24,2,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2014
7202996,1,1,4,M,56,4,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2016
7203044,2,1,4,F,26,3,1,P,W,2,"SAN FRANCISCO","SAN FRANCISCO",2016
7203055,1,1,4,M,21,3,1,P,B,1,"SAN FRANCISCO","SAN FRANCISCO",2016
7203081,2,1,4,F,65,4,1,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8008840,2,1,4,M,35,4,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8008866,1,1,4,-,37,3,9,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8008879,1,1,4,-,24,2,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8008879,2,1,2,F,17,0,2,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8020217,1,1,2,F,27,0,4,P,H,0,"SAN FRANCISCO","SAN FRANCISCO",2016
8020217,2,1,4,F,39,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8020219,1,1,4,M,32,3,1,P,W,3,"SAN FRANCISCO","SAN FRANCISCO",2016
8020234,1,1,4,M,30,3,9,P,-,3,"SAN FRANCISCO","SAN FRANCISCO",2016
8020440,1,1,4,M,19,3,1,V,-,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8020472,1,1,2,M,38,0,2,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2016
8020472,2,1,4,M,39,3,1,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2016
8039604,1,1,4,M,28,4,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8039975,1,1,1,M,48,4,1,L,G,0,"SAN FRANCISCO","SAN FRANCISCO",2016
8039975,2,1,2,F,28,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2016
8039975,2,2,2,F,4,0,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2016
8039975,2,3,2,F,1,0,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2016
8039975,3,1,4,M,48,4,9,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8039986,1,1,4,M,54,3,9,P,-,3,"SAN FRANCISCO","SAN FRANCISCO",2016
8042478,2,1,4,F,29,3,1,P,W,2,"SAN FRANCISCO","SAN FRANCISCO",2016
8046648,1,1,2,F,26,0,2,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2016
8046648,2,1,4,M,30,4,0,M,A,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8046711,2,1,4,M,23,4,1,M,H,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8046741,1,1,2,M,21,0,3,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2016
8046741,2,1,4,M,48,2,1,N,W,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8046797,2,1,4,M,33,3,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8052599,2,1,4,M,31,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2016
8077207,2,1,4,F,32,4,0,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8079157,2,1,4,F,28,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8079350,2,1,3,M,44,4,9,N,-,3,"SAN FRANCISCO","SAN FRANCISCO",2016
8079360,2,1,4,F,61,4,1,N,W,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8079362,1,1,4,M,50,3,9,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2016
8090117,1,1,4,M,37,4,0,P,V,2,"SAN FRANCISCO","SAN FRANCISCO",2016
8101304,2,1,4,M,33,4,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2016
8101317,1,1,4,M,60,3,1,P,W,3,"SAN FRANCISCO","SAN FRANCISCO",2016
8101367,1,1,4,M,30,3,9,P,W,3,"SAN FRANCISCO","SAN FRANCISCO",2016
8102425,2,1,4,M,47,4,1,W,-,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8119892,2,1,4,M,56,3,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2016
8120294,1,1,2,M,37,0,1,M,P,0,"SAN FRANCISCO","SAN FRANCISCO",2016
8120294,2,1,4,M,58,3,1,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8120342,1,1,4,M,53,4,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2016
8120368,1,1,4,F,29,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8120410,1,1,4,M,33,3,1,P,V,3,"SAN FRANCISCO","SAN FRANCISCO",2016
8122005,1,1,4,M,34,3,1,-,W,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8122020,2,1,4,F,33,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8122049,2,1,4,M,37,4,1,P,A,0,"SAN FRANCISCO","SAN FRANCISCO",2016
8122123,1,1,4,M,12,3,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8132491,2,1,4,F,28,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8137366,1,1,2,M,50,0,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2016
8137366,2,1,4,F,35,3,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2016
8137398,1,1,4,F,32,4,1,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2016
8137416,1,1,4,M,53,4,1,W,-,2,"SAN FRANCISCO","SAN FRANCISCO",2016
8137439,2,1,4,F,26,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2016
8166011,1,1,4,M,44,2,1,-,V,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8166069,2,1,3,M,38,3,0,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2016
8166106,1,1,4,M,25,4,9,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2016
8166110,2,1,4,M,32,4,1,P,W,2,"SAN FRANCISCO","SAN FRANCISCO",2016
8166117,2,1,4,M,65,4,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2016
8166120,2,1,4,M,23,3,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2016
8166120,3,1,4,M,21,3,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2016
8166141,1,1,4,F,63,3,1,L,G,0,"SAN FRANCISCO","SAN FRANCISCO",2016
8183474,1,1,4,M,53,4,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8183494,2,1,1,M,64,4,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8183549,1,1,4,M,49,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8183549,2,1,4,F,33,4,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8183554,2,1,4,F,39,4,1,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2016
8183611,2,1,4,F,27,4,1,P,W,3,"SAN FRANCISCO","SAN FRANCISCO",2016
8184183,2,1,4,M,29,3,1,N,P,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8184201,2,1,4,F,28,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2016
8184204,1,1,4,M,29,4,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2016
8184296,1,1,2,F,64,0,3,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2016
8184296,1,2,2,F,56,0,6,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2016
8184296,2,1,4,F,30,4,1,P,W,2,"SAN FRANCISCO","SAN FRANCISCO",2016
8194619,2,1,4,M,20,4,1,W,-,2,"SAN FRANCISCO","SAN FRANCISCO",2016
8200912,2,1,4,M,32,2,0,N,V,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8200915,2,1,3,F,998,4,9,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8201072,2,1,4,M,31,4,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8201182,1,1,4,F,22,3,9,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8201182,2,1,2,F,7,0,6,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8280354,2,1,4,-,60,2,9,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2016
8305318,1,1,2,F,28,0,3,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8305318,2,1,4,M,46,4,1,P,W,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8305485,2,1,4,F,32,2,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8342982,2,1,4,M,45,4,1,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8342982,2,2,2,F,5,3,2,P,E,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8343032,1,1,4,M,48,4,1,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8343072,2,1,4,M,34,3,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8343072,2,2,2,M,1,0,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8343101,1,1,4,M,28,4,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8343173,1,1,4,M,59,3,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8344540,1,1,4,M,28,4,1,M,W,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8360161,1,1,4,-,55,4,9,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8360194,1,1,4,M,52,3,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8360370,2,1,4,F,22,3,9,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8360382,2,1,4,F,43,4,9,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8375865,2,1,4,M,30,3,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8382085,1,1,4,M,30,3,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8382085,2,1,2,F,34,0,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8382208,2,1,4,M,35,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8389056,1,1,4,M,39,4,1,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8407555,1,1,4,M,35,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8407633,1,1,4,M,56,3,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8421347,1,1,2,F,35,0,6,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8421347,3,1,4,F,65,4,1,P,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8423844,1,1,3,F,24,4,9,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8423844,2,1,4,M,24,3,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8441503,2,1,4,M,31,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8444047,2,1,4,F,32,4,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8444442,2,1,4,F,25,4,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8445913,2,1,4,F,32,3,1,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8445918,2,1,4,F,32,2,1,P,W,2,"SAN FRANCISCO","SAN FRANCISCO",2017
8386445,2,1,4,M,43,4,1,P,V,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8464158,1,1,4,M,21,3,1,P,V,2,"SAN FRANCISCO","SAN FRANCISCO",2017
8464223,2,1,4,M,38,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8464226,1,1,4,M,43,3,9,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8464240,2,1,4,M,69,4,1,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8491209,1,1,4,M,45,4,1,V,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8491274,2,1,4,M,50,4,1,V,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8491348,2,1,4,M,36,3,1,M,W,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8491354,1,1,2,F,58,0,2,P,G,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8491354,2,1,4,F,25,4,1,P,A,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8491395,2,1,4,M,36,3,1,P,W,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8496509,2,1,2,F,49,4,2,M,A,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8496509,2,2,2,M,45,4,3,M,A,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8496509,2,3,4,M,1,4,1,M,A,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8496517,3,1,4,M,65,4,9,W,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8496552,1,1,4,F,25,3,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8496561,2,1,4,F,39,3,1,P,W,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8515295,2,1,4,M,29,4,1,-,W,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8515501,1,1,4,M,22,3,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8515528,2,1,4,M,70,4,1,V,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8515538,2,1,4,F,30,4,1,-,W,2,"SAN FRANCISCO","SAN FRANCISCO",2017
8532776,2,1,4,M,45,3,1,P,-,2,"SAN FRANCISCO","SAN FRANCISCO",2017
8359496,1,1,4,M,25,4,9,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8539829,2,1,3,M,48,3,9,-,P,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8539880,1,1,4,-,63,3,9,-,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8539919,2,1,4,M,14,2,1,P,-,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8539980,2,1,4,F,26,4,1,P,-,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8552831,2,1,4,M,49,4,1,P,A,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8552921,2,1,4,M,47,4,1,P,A,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8553160,1,1,4,-,43,3,9,W,-,3,"SAN FRANCISCO","SAN FRANCISCO",2018
8572812,2,1,4,M,34,3,1,P,W,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8573800,2,1,4,M,35,4,1,P,W,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8342332,1,1,4,M,19,4,9,P,-,3,"SAN FRANCISCO","SAN FRANCISCO",2017
8340779,2,1,4,M,27,3,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2017
8594627,1,1,4,M,28,3,9,-,-,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8597236,1,1,4,M,67,2,1,P,A,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8597263,2,1,4,M,39,4,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8597277,2,1,4,F,27,3,1,M,-,0,"SAN FRANCISCO","SAN FRANCISCO",2018
8597292,1,1,4,F,34,3,1,-,-,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8340770,1,1,2,F,28,0,2,M,G,0,"SAN FRANCISCO","SAN FRANCISCO",2017
8340770,2,1,4,M,52,3,1,M,A,2,"SAN FRANCISCO","SAN FRANCISCO",2017
8599714,2,1,4,M,55,3,1,P,V,1,"SAN FRANCISCO","SAN FRANCISCO",2018
8602988,2,1,4,F,23,4,9,N,G,1,"SAN FRANCISCO","SAN FRANCISCO",2018
